YEAR,days,DASE_AVG,AD_S,POET_S,NREL_S,AD_N,POET_N,NREL_N,CS_N,GWC16,PALOUSE,CS_1P,AD_1P,CCBP_P,DASE_1P,VERSHIRE,CS_1V,AD_1V,CCBP_V,DASE_1V
95.2,34749,152.858634,289.391657,630.1519723,174.7855041,86.58765576,212.4753806,63.63569818,0,484.0184549,408.9098703,647.4325205,688.7601773,235.7335033,759.2225654,0.097403615,763.886135,789.5454862,262.2614091,3146.409826
95.4,34822,145.0943467,263.8105288,592.9123439,146.9030727,80.68126607,193.43979,54.59810736,0,484.0183247,408.9097622,490.091828,633.4364088,198.6574016,726.6171549,0.095525608,621.7556071,741.112677,217.8051312,3114.430875
95.6,34895,119.1316467,218.4908681,550.4561294,107.1282038,60.44230309,171.5325686,38.38824009,0,484.0181946,408.9096542,357.4508634,587.0425716,161.4284035,686.7330838,0.093684143,507.7054883,694.7307562,180.0229364,3076.518538
95.8,34968,103.5904315,186.9155626,508.9396384,80.13426505,45.87058614,153.3660951,23.76796661,0,484.0180645,408.9095461,237.3415463,543.6434596,126.8975439,650.3151572,0.091878508,419.3700011,650.7977385,149.7571273,3040.274976
96,35041,319.5993422,491.1723414,704.2553427,321.4664522,202.5948241,252.8874346,139.5820212,345.811145,484.0179344,408.909438,881.6477476,772.7423536,317.1175095,850.0093002,0.090108007,987.1732779,877.5082913,344.4954762,3238.107829
96.2,35114,152.858634,289.391657,630.1519723,174.7855041,86.58765576,212.4753806,63.63569818,0,484.0178042,408.9093299,647.4325205,688.7601773,235.7335033,759.2225654,0.088371956,763.886135,789.5454862,262.2614091,3146.409826
96.4,35187,145.0943467,263.8105288,592.9123439,146.9030727,80.68126607,193.43979,54.59810736,0,484.0176741,408.9092218,490.091828,633.4364088,198.6574016,726.6171549,0.086669685,621.7556071,741.112677,217.8051312,3114.430875
96.6,35260,119.1316467,218.4908681,550.4561294,107.1282038,60.44230309,171.5325686,38.38824009,0,484.017544,408.9091138,357.4508634,587.0425716,161.4284035,686.7330838,0.085000536,507.7054883,694.7307562,180.0229364,3076.518538
96.8,35333,103.5904315,186.9155626,508.9396384,80.13426505,45.87058614,153.3660951,23.76796661,0,484.0174139,408.9090057,237.3415463,543.6434596,126.8975439,650.3151572,0.083363865,419.3700011,650.7977385,149.7571273,3040.274976
97,35406,319.5993422,491.1723414,704.2553427,321.4664522,202.5948241,252.8874346,139.5820212,345.811145,484.0172837,408.9088976,881.6477476,772.7423536,317.1175095,850.0093002,0.08175904,987.1732779,877.5082913,344.4954762,3238.107829
97.2,35479,152.858634,289.391657,630.1519723,174.7855041,86.58765576,212.4753806,63.63569818,0,484.0171536,408.9087895,647.4325205,688.7601773,235.7335033,759.2225654,0.080185441,763.886135,789.5454862,262.2614091,3146.409826
97.4,35552,145.0943467,263.8105288,592.9123439,146.9030727,80.68126607,193.43979,54.59810736,0,484.0170235,408.9086814,490.091828,633.4364088,198.6574016,726.6171549,0.078642461,621.7556071,741.112677,217.8051312,3114.430875
97.6,35625,119.1316467,218.4908681,550.4561294,107.1282038,60.44230309,171.5325686,38.38824009,0,484.0168934,408.9085733,357.4508634,587.0425716,161.4284035,686.7330838,0.077129503,507.7054883,694.7307562,180.0229364,3076.518538
97.8,35698,103.5904315,186.9155626,508.9396384,80.13426505,45.87058614,153.3660951,23.76796661,0,484.0167632,408.9084653,237.3415463,543.6434596,126.8975439,650.3151572,0.075645985,419.3700011,650.7977385,149.7571273,3040.274976
98,35771,319.5993422,491.1723414,704.2553427,321.4664522,202.5948241,252.8874346,139.5820212,345.811145,484.0166331,408.9083572,881.6477476,772.7423536,317.1175095,850.0093002,0.074191332,987.1732779,877.5082913,344.4954762,3238.107829
98.2,35844,152.858634,289.391657,630.1519723,174.7855041,86.58765576,212.4753806,63.63569818,0,484.016503,408.9082491,647.4325205,688.7601773,235.7335033,759.2225654,0.072764983,763.886135,789.5454862,262.2614091,3146.409826
98.4,35917,145.0943467,263.8105288,592.9123439,146.9030727,80.68126607,193.43979,54.59810736,0,484.0163728,408.908141,490.091828,633.4364088,198.6574016,726.6171549,0.071366388,621.7556071,741.112677,217.8051312,3114.430875
98.6,35990,119.1316467,218.4908681,550.4561294,107.1282038,60.44230309,171.5325686,38.38824009,0,484.0162427,408.9080329,357.4508634,587.0425716,161.4284035,686.7330838,0.069995007,507.7054883,694.7307562,180.0229364,3076.518538
98.8,36063,103.5904315,186.9155626,508.9396384,80.13426505,45.87058614,153.3660951,23.76796661,0,484.0161126,408.9079249,237.3415463,543.6434596,126.8975439,650.3151572,0.068650309,419.3700011,650.7977385,149.7571273,3040.274976
99,36136,319.5993422,491.1723414,704.2553427,321.4664522,202.5948241,252.8874346,139.5820212,345.811145,484.0159825,408.9078168,881.6477476,772.7423536,317.1175095,850.0093002,0.067331777,987.1732779,877.5082913,344.4954762,3238.107829
99.2,36209,152.858634,289.391657,630.1519723,174.7855041,86.58765576,212.4753806,63.63569818,0,484.0158523,408.9077087,647.4325205,688.7601773,235.7335033,759.2225654,0.0660389,763.886135,789.5454862,262.2614091,3146.409826
99.4,36282,145.0943467,263.8105288,592.9123439,146.9030727,80.68126607,193.43979,54.59810736,0,484.0157222,408.9076006,490.091828,633.4364088,198.6574016,726.6171549,0.064771179,621.7556071,741.112677,217.8051312,3114.430875
99.6,36355,119.1316467,218.4908681,550.4561294,107.1282038,60.44230309,171.5325686,38.38824009,0,484.0155921,408.9074925,357.4508634,587.0425716,161.4284035,686.7330838,0.063528125,507.7054883,694.7307562,180.0229364,3076.518538
99.8,36428,103.5904315,186.9155626,508.9396384,80.13426505,45.87058614,153.3660951,23.76796661,0,484.015462,408.9073845,237.3415463,543.6434596,126.8975439,650.3151572,0.062309259,419.3700011,650.7977385,149.7571273,3040.274976
